Split group,AGFV feature,Feature index,Baseline AUC,Ablated AUC,Delta AUC,Baseline balanced accuracy,Ablated balanced accuracy,Delta balanced accuracy,Baseline accuracy,Ablated accuracy,Delta accuracy,Baseline F1,Ablated F1,Delta F1,Mean absolute probability change,Mean signed probability change,Feature ablation score
Heldout,AGFV083,82,0.9048465758992075,0.9046636862426336,0.00018288965657387024,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.0004725168691948056,0.0003997831663582474,0.0002301413434933508
All,AGFV083,82,0.9774329597253476,0.9772526469909413,0.00018031273440632933,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.000329748319927603,0.0003062225296162069,0.00021328756639908962
Train,AGFV084,83,0.9990490054791915,0.9989868250682156,6.218041097594273e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00016396172577515244,4.939343125442974e-05,7.857658355345798e-05
Validation,AGFV084,83,0.9247654018767849,0.9241126070991431,0.0006527947776417964,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.0008618998108431697,-0.0004917982150800526,0.0007389847587261133
Test,AGFV084,83,0.8859514170040484,0.8854251012145749,0.000526315789473597,0.8283400809716599,0.8336032388663968,-0.0052631578947368585,0.8311111111111111,0.8355555555555556,-0.004444444444444473,0.8020833333333334,0.8082901554404145,-0.0062068221070811225,0.0010811914689838886,-0.0001032962099998258,-0.004628722958364873
Heldout,AGFV084,83,0.9048465758992075,0.9038406827880512,0.0010058931111562863,0.8396260922576713,0.8422576712050396,-0.002631578947368318,0.844097995545657,0.8463251670378619,-0.00222717149220486,0.8148148148148148,0.8179419525065963,-0.003127137691781523,0.0009717898792587221,-0.000297114544082433,-0.0015285068482861596
All,AGFV084,83,0.9774329597253476,0.9769857841440194,0.00044717558132822965,0.9502697478506722,0.9510559113726849,-0.0007861635220126617,0.9515915119363395,0.9522546419098143,-0.0006631299734748408,0.9425649095200629,0.9433962264150944,-0.0008313168950314642,0.0004044888191856444,-5.377772686188109e-05,-0.0002985390587658676
Train,AGFV085,84,0.9990490054791915,0.9990709515065948,-2.1946027403241253e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00018467748304829001,1.3128668797435239e-05,-3.4782790984122514e-06
Validation,AGFV085,84,0.9247654018767849,0.9257445940432475,-0.0009791921664625836,0.850999592003264,0.8457364341085272,0.0052631578947368585,0.8571428571428571,0.8526785714285714,0.004464285714285698,0.8279569892473119,0.8216216216216217,0.0063353676256902025,0.0005237768637016416,-6.507957732537761e-05,0.004336343414644439
Test,AGFV085,84,0.8859514170040484,0.888663967611336,-0.0027125506072875893,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.00048811911256052554,-3.0213243007892743e-05,-0.002663738696031537
Heldout,AGFV085,84,0.9048465758992075,0.9065637065637066,-0.001717130664499078,0.8396260922576713,0.8369945133103027,0.0026315789473685403,0.844097995545657,0.8418708240534521,0.00222717149220486,0.8148148148148148,0.8116710875331565,0.0031437272816582373,0.0005059082759544253,-4.760758383781649e-05,0.0009650391104649048
All,AGFV085,84,0.9774329597253476,0.9781226559344526,-0.000689696209104973,0.9502697478506722,0.9494835843286596,0.0007861635220125507,0.9515915119363395,0.9509283819628647,0.0006631299734748408,0.9425649095200629,0.9417322834645669,0.0008326260554959442,0.0002803224488161504,-4.955268650519429e-06,0.00012449955778919274
Train,AGFV086,85,0.9990490054791915,0.9990087710956189,4.023438357259046e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.0002672054397407919,1.7135822417913005e-05,6.695492754666965e-05
Validation,AGFV086,85,0.9247654018767849,0.9252549979600163,-0.0004895960832314028,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.001553241745568812,-0.0011266886722296476,-0.0003342719086745216
Test,AGFV086,85,0.8859514170040484,0.8870445344129554,-0.0010931174089069406,0.8283400809716599,0.8336032388663968,-0.0052631578947368585,0.8311111111111111,0.8355555555555556,-0.004444444444444473,0.8020833333333334,0.8082901554404145,-0.0062068221070811225,0.0017811330035328865,-0.000944603409152478,-0.00617816200329051
Heldout,AGFV086,85,0.9048465758992075,0.9053444421865474,-0.0004978662873399431,0.8396260922576713,0.8422576712050396,-0.002631578947368318,0.844097995545657,0.8463251670378619,-0.00222717149220486,0.8148148148148148,0.8179419525065963,-0.003127137691781523,0.001667441101744771,-0.0010354432743042707,-0.002962701124533784
All,AGFV086,85,0.9774329597253476,0.9773950940511221,3.786567422547904e-05,0.9502697478506722,0.9510559113726849,-0.0007861635220126617,0.9515915119363395,0.9522546419098143,-0.0006631299734748408,0.9425649095200629,0.9433962264150944,-0.0008313168950314642,0.0006841191207058728,-0.0002962647413369268,-0.0006798859357165954
Train,AGFV087,86,0.9990490054791915,0.9990709515065948,-2.1946027403241253e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00018244671809952706,-0.00014923188427928835,-3.701355593288546e-06
Validation,AGFV087,86,0.9247654018767849,0.9267237862097103,-0.001958384332925389,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.0004748998035211116,6.638262129854411e-05,-0.001910894352573278
Test,AGFV087,86,0.8859514170040484,0.8932793522267207,-0.007327935222672277,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.0003358546819072217,-6.03951484663412e-05,-0.007294349754481555
Heldout,AGFV087,86,0.9048465758992075,0.9097744360902255,-0.004927860191017985,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.00040522238123230636,2.8525475954666035e-06,-0.004887337952894755
All,AGFV087,86,0.9774329597253476,0.9793767310022503,-0.001943771276902706,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.0002487771271262318,-0.00010394943092251197,-0.0019188935641900827
Train,AGFV088,87,0.9990490054791915,0.9989941404106835,5.486506850804762e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00018954600091092288,0.0001529589353594929,7.381966859913991e-05
Validation,AGFV088,87,0.9247654018767849,0.9252549979600163,-0.0004895960832314028,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.00047047450789250433,9.102833428187296e-05,-0.0004425486324421524
Test,AGFV088,87,0.8859514170040484,0.8876113360323886,-0.0016599190283401732,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.0005212599644437432,0.0001562952675158158,-0.0016077930318957989
Heldout,AGFV088,87,0.9048465758992075,0.9055679739890266,-0.0007213980898190808,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.0004959237994626164,0.00012373446952551603,-0.0006718057098728192
All,AGFV088,87,0.9774329597253476,0.9775745052218568,-0.0001415454965092433,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.00028076855232939124,0.00014425748668145388,-0.00011346864127630419
Train,AGFV089,88,0.9990490054791915,0.9990051134243849,4.389205480659353e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00024937879061326385,0.00016121470252983272,6.882993386791991e-05
Validation,AGFV089,88,0.9247654018767849,0.9264789881680947,-0.0017135862913097988,0.850999592003264,0.8457364341085272,0.0052631578947368585,0.8571428571428571,0.8526785714285714,0.004464285714285698,0.8279569892473119,0.8216216216216217,0.0063353676256902025,0.0015723860124126077,0.0010695091914385557,0.0037068102046683205
Test,AGFV089,88,0.8859514170040484,0.8914979757085021,-0.005546558704453641,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.0016989123541861773,0.0013322551967576146,-0.005376667469035023
Heldout,AGFV089,88,0.9048465758992075,0.9087787035155456,-0.003932127616338099,0.8396260922576713,0.8369945133103027,0.0026315789473685403,0.844097995545657,0.8418708240534521,0.00222717149220486,0.8148148148148148,0.8116710875331565,0.0031437272816582373,0.001635790104046464,0.0012011748040094972,-0.0011369696585649125
All,AGFV089,88,0.9774329597253476,0.9788691506548959,-0.0014361909295482755,0.9502697478506722,0.9494835843286596,0.0007861635220125507,0.9515915119363395,0.9509283819628647,0.0006631299734748408,0.9425649095200629,0.9417322834645669,0.0008326260554959442,0.0006621763459406793,0.0004708579508587718,-0.0005838097729416569
Train,AGFV090,89,0.9990490054791915,0.9989977980819171,5.120739727437762e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00014166714390739799,-6.875368853798136e-05,6.537411166511742e-05
Validation,AGFV090,89,0.9247654018767849,0.925499796001632,-0.0007343941248471042,0.850999592003264,0.8457364341085272,0.0052631578947368585,0.8571428571428571,0.8526785714285714,0.004464285714285698,0.8279569892473119,0.8216216216216217,0.0063353676256902025,0.000741754483897239,-0.0006406753091141582,0.004602939218279478
Test,AGFV090,89,0.8859514170040484,0.8869635627530363,-0.0010121457489878916,0.8283400809716599,0.8336032388663968,-0.0052631578947368585,0.8311111111111111,0.8355555555555556,-0.004444444444444473,0.8020833333333334,0.8082901554404145,-0.0062068221070811225,0.0008662699838168919,-0.0006747111910954118,-0.006188676645343061
Heldout,AGFV090,89,0.9048465758992075,0.9057305425726478,-0.0008839666734403728,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.0008041508845053613,-0.0006577311432920396,-0.0008035515849898367
All,AGFV090,89,0.9774329597253476,0.9776790866078127,-0.00024612688246505865,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.00033891861676238477,-0.00024411898630205542,-0.00021223502078882017
Train,AGFV091,90,0.9990490054791915,0.9990746091778286,-2.56036986371333e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.0003692790342029184,-0.0002698462049011141,1.1324204783158545e-05
Validation,AGFV091,90,0.9247654018767849,0.9091799265605875,0.015585475316197361,0.850999592003264,0.8457364341085272,0.0052631578947368585,0.8571428571428571,0.8526785714285714,0.004464285714285698,0.8279569892473119,0.8216216216216217,0.0063353676256902025,0.0008416119962930679,0.00022840425663162023,0.020932794410563525
Test,AGFV091,90,0.8859514170040484,0.8733603238866396,0.012591093117408803,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.0006472725071944296,7.341974560404196e-05,0.012655820368128245
Heldout,AGFV091,90,0.9048465758992075,0.8906319853688275,0.014214590530379989,0.8396260922576713,0.8369945133103027,0.0026315789473685403,0.844097995545657,0.8418708240534521,0.00222717149220486,0.8148148148148148,0.8116710875331565,0.0031437272816582373,0.000744225864764303,0.00015073941904120147,0.01692059206422496
All,AGFV091,90,0.9774329597253476,0.9727853989960188,0.004647560729328815,0.9502697478506722,0.9494835843286596,0.0007861635220125507,0.9515915119363395,0.9509283819628647,0.0006631299734748408,0.9425649095200629,0.9417322834645669,0.0008326260554959442,0.00048091771895997226,-0.00014461878163274378,0.005481816023237362
Train,AGFV092,91,0.9990490054791915,0.9990782668490625,-2.9261369871025344e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00016505041276104748,-7.390261453110725e-05,-1.2756328594920596e-05
Validation,AGFV092,91,0.9247654018767849,0.9258261933904529,-0.0010607915136680024,0.850999592003264,0.8457364341085272,0.0052631578947368585,0.8571428571428571,0.8526785714285714,0.004464285714285698,0.8279569892473119,0.8216216216216217,0.0063353676256902025,0.0008543698349967599,0.0005930052720941603,0.004287803364568532
Test,AGFV092,91,0.8859514170040484,0.8891497975708501,-0.003198380566801662,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.000978367286734283,0.0006860711728222668,-0.0031005438381282334
Heldout,AGFV092,91,0.9048465758992075,0.9070717333875228,-0.0022251574883153102,0.8396260922576713,0.8369945133103027,0.0026315789473685403,0.844097995545657,0.8418708240534521,0.00222717149220486,0.8148148148148148,0.8116710875331565,0.0031437272816582373,0.0009165066294372082,0.0006396417738869786,0.0004980721219969509
All,AGFV092,91,0.9774329597253476,0.9783065749235473,-0.0008736151981997287,0.9502697478506722,0.9494835843286596,0.0007861635220125507,0.9515915119363395,0.9509283819628647,0.0006631299734748408,0.9425649095200629,0.9417322834645669,0.0008326260554959442,0.00038879303610883653,0.00013855192810297012,-4.8572372576294315e-05
Train,AGFV093,92,0.9990490054791915,0.9990160864380866,3.291904110491739e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00013438866881188005,8.21959474706091e-05,4.6357907986105394e-05
Validation,AGFV093,92,0.9247654018767849,0.9209302325581395,0.0038351693186453595,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.000304679706459865,-7.252737123053521e-05,0.003865637289291346
Test,AGFV093,92,0.8859514170040484,0.880242914979757,0.005708502024291406,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.00034177015186287463,-6.311816832749173e-05,0.005742679039477694
Heldout,AGFV093,92,0.9048465758992075,0.8998374314163788,0.005009144482828631,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.0003232662274967879,-6.781228876207024e-05,0.0050414711055783105
All,AGFV093,92,0.9774329597253476,0.9757849013328717,0.0016480583924759484,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.00019062607316300273,3.753168857656419e-05,0.0016671209997922488
Train,AGFV094,93,0.9990490054791915,0.9990197441093205,2.9261369871025344e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.0003457674465607852,0.00017135422967839986,6.383811452710387e-05
Validation,AGFV094,93,0.9247654018767849,0.922235822113423,0.0025295797633618777,0.850999592003264,0.8457364341085272,0.0052631578947368585,0.8571428571428571,0.8526785714285714,0.004464285714285698,0.8279569892473119,0.8216216216216217,0.0063353676256902025,0.003638786729425192,0.0033649036195129156,0.008156616331041255
Test,AGFV094,93,0.8859514170040484,0.8855870445344131,0.00036437246963538783,0.8283400809716599,0.823076923076923,0.0052631578947368585,0.8311111111111111,0.8266666666666667,0.004444444444444473,0.8020833333333334,0.7958115183246073,0.006271815008726089,0.0036897568497806787,0.003056784626096487,0.005996506049350314
Heldout,AGFV094,93,0.9048465758992075,0.9029668766510871,0.00187969924812037,0.8396260922576713,0.8343629343629344,0.0052631578947368585,0.844097995545657,0.8396436525612472,0.0044543429844098315,0.8148148148148148,0.8085106382978723,0.0063041765169424835,0.003664328483864665,0.0032105010468512774,0.007509289991243695
All,AGFV094,93,0.9774329597253476,0.976754983843979,0.0006779758813686421,0.9502697478506722,0.948697420806647,0.0015723270440252124,0.9515915119363395,0.9502652519893899,0.0013262599469495706,0.9425649095200629,0.9408983451536643,0.0016665643663985596,0.0013338535791262984,0.0010762460296973586,0.0023836882833064843
Train,AGFV095,94,0.9990490054791915,0.9990709515065948,-2.1946027403241253e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00022941541101317853,-9.72970956354402e-05,9.955136980766027e-07
