Gene symbol,Probe ID / feature ID,LocusLink,limma logFC AD vs CN,Average expression,Moderated t statistic,Raw P value,FDR-adjusted P value,B statistic,Rank by raw P value,Selected for 464-gene panel,Direction in AD,Final GE branch panel,Final GE branch panel size,Final GE branch selection rule,Selected probe panel label,Selected probe panel size,Approximate unique gene symbols in selected panel
BASP1,11718050_a_at,LOC10409,0.108529604699568,10.9363112582781,2.37974718088447,0.0179494011284639,0.744169616610038,-3.22560858064074,1191,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ATP11B,11760466_at,LOC23200,0.10981444549758,7.1698178807947,2.3792572557727,0.0179728224601386,0.744169616610038,-3.22664490828584,1192,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
DNAJC3,11717372_s_at,LOC5611,0.120031864340541,5.75671854304636,2.379177450075,0.0179766401938966,0.744169616610038,-3.22681370010744,1193,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
LYSMD1,11742117_a_at,LOC388695,0.085350708760139,3.02912251655629,2.37758706086547,0.018052870024892,0.744611962592445,-3.23017629579897,1194,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
HMCES,11717391_s_at,LOC56941,-0.0690579699634686,8.07330463576159,-2.37639318655183,0.0181102811035567,0.744611962592445,-3.2326991135766,1195,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
CATSPER2,11754818_a_at,LOC117155,0.106525651074773,2.6441357615894,2.37637645402715,0.0181110868784607,0.744611962592445,-3.23273446302383,1196,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SELK*,11718770_a_at,LOC58515,-0.12259789197364,9.03692715231788,-2.37611802980164,0.0181235356161763,0.744611962592445,-3.233280384591,1197,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
CCRN4L,11737506_at,LOC25819,0.135816081447934,3.8672582781457,2.37558895558088,0.0181490455215946,0.744611962592445,-3.23439787698828,1198,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
PPFIBP1,11729051_a_at,LOC8496,-0.13563907211001,3.14361920529801,-2.3754984868245,0.0181534107361757,0.744611962592445,-3.2345889380835,1199,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
MSTO1 || ENSG00000203761,11760925_a_at,,0.0787194395367248,3.88760264900662,2.37514914685343,0.018170275438575,0.744611962592445,-3.23532664413619,1200,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
LINC01000,11745797_x_at,LOC402483,0.069669459315233,2.82820529801324,2.37480112484199,0.0181870902237215,0.744611962592445,-3.23606146352302,1201,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
CEBPD,11743135_s_at,LOC1052,0.108041132390505,8.90305298013245,2.3743569335448,0.0182085713469142,0.744611962592445,-3.2369991862297,1202,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
PGM5 || ENSG00000266607,11761608_at,,0.0635991847304738,2.19013245033113,2.37431570981566,0.0182105660611438,0.744611962592445,-3.23708620422386,1203,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
RRAS,11717161_at,LOC6237,-0.137541906389069,6.68653642384106,-2.37430190844965,0.0182112339180514,0.744611962592445,-3.23711533680984,1204,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
TSC22D2,11748213_a_at,LOC9819,0.183212192921593,5.41332119205298,2.3742717186804,0.0182126948953886,0.744611962592445,-3.23717906225777,1205,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
NHSL1,11755756_a_at,LOC57224,0.182627662372567,6.19655960264901,2.37404456327573,0.0182236909636459,0.744611962592445,-3.23765852359595,1206,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
PILRA,11728423_a_at,LOC29992,0.0689592011875378,10.8801821192053,2.37399184432844,0.0182262438011547,0.744611962592445,-3.23776979221182,1207,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
EIF4E3,11730370_a_at,LOC317649,0.100865575659277,10.3601523178808,2.37383281991355,0.0182339462309598,0.744611962592445,-3.23810541479659,1208,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ZNF148,11728315_at,LOC7707,0.0900716513374026,9.13925827814569,2.37370283553531,0.0182402442188347,0.744611962592445,-3.23837973207607,1209,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
XPO4,11731516_at,LOC64328,-0.118835483258274,5.02306622516556,-2.37358316252445,0.0182460442938364,0.744611962592445,-3.23863227564101,1210,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
DMRTA2,11735485_s_at,LOC63950,0.0450380463528795,2.58234105960265,2.37332176573395,0.0182587188008636,0.744611962592445,-3.23918385357984,1211,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SKP2,11739144_a_at,LOC6502,-0.139555485691456,4.0514238410596,-2.37261031475026,0.0182932546064501,0.745404844879657,-3.24068480351148,1212,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
GDF5,11735374_a_at,LOC8200,0.0614861504291641,2.77812582781457,2.37174038611088,0.0183355614513833,0.746066131371519,-3.24251950733225,1213,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
VNN2,11741768_a_at,LOC8875,0.138635555917987,10.4154569536424,2.37165544114703,0.0183396971507112,0.746066131371519,-3.24269862403537,1214,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
PHC2,11720336_a_at,LOC1912,0.142176882833874,6.24547350993377,2.37104697145474,0.0183693456002683,0.74642173002591,-3.24398147579371,1215,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
DMRTC2,11730557_s_at,LOC63946,0.1537756668854,3.23894701986755,2.3708558588625,0.0183786664988358,0.74642173002591,-3.24438433802838,1216,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
TRNAU1AP,11747084_a_at,LOC54952,-0.0715028440959434,8.14002649006622,-2.36995117005354,0.0184228462572148,0.747163658671976,-3.24629098439502,1217,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
UBXN4,11742835_a_at,LOC23190,0.108590844131355,6.48160264900662,2.36986227013308,0.0184271926510037,0.747163658671976,-3.24647830473904,1218,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
TEN1-CDK3 || CDK3,11727290_a_at,,0.103681016857684,4.04231456953642,2.36921133531627,0.0184590449063019,0.747438122213867,-3.24784967906661,1219,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
PCBP2,11753946_x_at,LOC5094,-0.0444699119852468,10.9597350993377,-2.36869393234176,0.0184843975703923,0.747438122213867,-3.2489394737122,1220,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
APMAP,11717153_a_at,LOC57136,0.0765152572031263,10.7462350993377,2.3681061589285,0.0185132355279767,0.747438122213867,-3.25017721093457,1221,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
VNN3,11732926_a_at,LOC55350,0.159207255748861,8.48909602649007,2.3680108448868,0.0185179156524428,0.747438122213867,-3.25037789610828,1222,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
,11760660_at,,0.162099890163947,3.13506622516556,2.36755850336643,0.0185401407839497,0.747438122213867,-3.2513302024056,1223,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
RNF187,11730196_at,LOC149603,-0.116578865506489,7.79131456953642,-2.36726212426964,0.0185547156501354,0.747438122213867,-3.25195406919495,1224,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
RBM47,11750716_a_at,LOC54502,0.142232325832306,5.79180794701987,2.3672397460529,0.018555816539982,0.747438122213867,-3.25200117145121,1225,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
OR2W3,11741636_at,,-0.328856415008047,6.68030463576159,-2.36709274144913,0.0185630498167795,0.747438122213867,-3.25231057996415,1226,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
S100A11,11744033_s_at,LOC6282,0.0619585526399591,11.5751357615894,2.36645712434219,0.0185943535368983,0.747438122213867,-3.2536481852922,1227,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
EPB41L5,11764066_s_at,LOC57669,0.0485982520491674,1.87550993377483,2.36592142733741,0.0186207722970545,0.747438122213867,-3.25477524902188,1228,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SPOPL,11724643_at,LOC339745,0.197122156800306,6.98832450331126,2.36586844483498,0.0186233870072388,0.747438122213867,-3.25488670666817,1229,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
C1ORF63,11759602_a_at,LOC57035,0.13842213295937,7.35119205298013,2.36582878312032,0.018625344541882,0.747438122213867,-3.25497014021859,1230,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
CSF1R,11752273_a_at,LOC1436,-0.105405201225692,7.49729801324503,-2.36572005746427,0.0186307117086881,0.747438122213867,-3.25519885182473,1231,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
DNAJB12,11723330_a_at,LOC54788,0.110466498421227,6.07821523178808,2.36529128930442,0.018651890811137,0.747680421752284,-3.25610069565628,1232,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
DSC2,11725530_a_at,LOC1824,0.189465796180313,3.50452649006623,2.36485229340861,0.0186735970451696,0.747790455923933,-3.25702388930182,1233,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
STK4,11756934_a_at,LOC6789,0.128010656974703,5.74570198675497,2.36461016153341,0.0186855788019585,0.747790455923933,-3.2575330141364,1234,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
FCRLA,11748323_x_at,LOC84824,-0.175873688415409,4.50857284768212,-2.36418225568995,0.0187067700058305,0.747790455923933,-3.25843263904593,1235,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
NECAB1,11734694_a_at,LOC64168,0.0672990368048338,2.11783443708609,2.36401209484735,0.0187152027603366,0.747790455923933,-3.25879034004815,1236,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
APMAP,11717152_x_at,LOC57136,0.108125999123299,7.71904635761589,2.36326309825458,0.0187523609410099,0.748669440123454,-3.26036453793372,1237,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
TLE4,11719995_a_at,LOC7091,0.0973748889805583,6.8775761589404,2.36276191078212,0.0187772613646875,0.748864446395453,-3.26141763748437,1238,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
MAFG,11717134_a_at,LOC4097,0.132074364688052,5.23621854304636,2.36255454532203,0.0187875723703877,0.748864446395453,-3.26185329291701,1239,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
TMCC3,11728838_a_at,LOC57458,0.133195151615102,8.2032119205298,2.36136676980965,0.0188467290816791,0.750017124507375,-3.26434799090681,1240,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
KCNG1,11735788_a_at,LOC3755,-0.122277923973042,3.42817549668874,-2.36136405404579,0.0188468645266604,0.750017124507375,-3.26435369347565,1241,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
MANBAL,11733113_a_at,LOC63905,0.0859423382703502,4.42793377483444,2.36071047208169,0.0188794859173507,0.750710379641127,-3.26572590370302,1242,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
CRIP1,11721704_a_at,LOC1396,-0.0936926654876597,10.7181324503311,-2.35966150659704,0.0189319453189892,0.751310069945644,-3.26792746836059,1243,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
MYO5B,11726456_at,LOC4645,-0.0523479072250543,2.09560927152318,-2.35963694356261,0.018933175264767,0.751310069945644,-3.26797900990576,1244,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
TSPAN31,11725325_a_at,LOC6302,-0.0952203018797316,4.56834437086093,-2.35933149808278,0.0189484757153041,0.751310069945644,-3.26861989469434,1245,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SLC14A1,11727970_a_at,LOC6563,-0.25853610585028,6.40233112582781,-2.35883241830689,0.0189734991263228,0.751310069945644,-3.26966689098824,1246,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
GLS,11743151_a_at,LOC2744,0.120745640462824,5.57367218543046,2.35803738341957,0.0190134214396326,0.751310069945644,-3.27133431857904,1247,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
GMIP,11723336_a_at,LOC51291,0.12062938802502,3.2446821192053,2.35802033287344,0.0190142784328872,0.751310069945644,-3.27137007279844,1248,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
PRR5,11722092_x_at,LOC55615,-0.152216662102935,5.36515562913907,-2.35745545965074,0.0190426892435929,0.751310069945644,-3.27255444591806,1249,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
NUDCD3,11757792_s_at,LOC23386,-0.0593282428717899,9.8594701986755,-2.35669385473706,0.019081053898801,0.751310069945644,-3.27415087629329,1250,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ALS2CR12,11740784_a_at,LOC130540,-0.105944852510683,2.7805298013245,-2.35640073417153,0.019095837476519,0.751310069945644,-3.27476516599345,1251,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
FECH,11727808_s_at,LOC2235,-0.327148734640918,7.99452317880795,-2.35572809041223,0.0191298004098001,0.751310069945644,-3.27617454114037,1252,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
COL18A1,11716281_a_at,LOC80781,0.194283933009741,6.61616225165563,2.35565653074407,0.0191334167010575,0.751310069945644,-3.27632445574678,1253,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
PROK2,11732809_a_at,LOC60675,0.151599762955823,10.4886887417219,2.35521095047231,0.0191559477615971,0.751310069945644,-3.2772578299898,1254,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
GTDC1,11759776_at,LOC79712,0.11930887845339,3.4209238410596,2.35507854194277,0.0191626475770225,0.751310069945644,-3.27753515858756,1255,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SNAI2,11744218_at,LOC6591,-0.0484513568455668,2.24464569536424,-2.3546771186828,0.019182972005984,0.751310069945644,-3.27837584487678,1256,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
CLYBL,11729967_a_at,LOC171425,-0.142130060970008,5.71233112582781,-2.35408318700969,0.0192130780489736,0.751310069945644,-3.27961944220082,1257,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
RBM47,11755523_a_at,LOC54502,0.162637458042727,9.04361589403974,2.35375336701031,0.0192298143453539,0.751310069945644,-3.28030990210555,1258,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
RNF13,11717038_a_at,LOC11342,0.140665920487136,8.82569205298013,2.35353556288963,0.0192408735577667,0.751310069945644,-3.28076581204332,1259,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
FAM178A,11744792_at,LOC55719,-0.140461095184127,5.39368543046358,-2.35299558092379,0.0192683157557932,0.751310069945644,-3.28189593340688,1260,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SOAT1,11745276_a_at,LOC6646,0.145663741724141,5.98385430463576,2.35255019482942,0.0192909764016866,0.751310069945644,-3.28282788888312,1261,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
DCTN4,11749838_a_at,LOC51164,0.0806927554110531,2.4817417218543,2.35233904602453,0.0193017275454017,0.751310069945644,-3.28326965148687,1262,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
