Gene symbol,Probe ID / feature ID,LocusLink,limma logFC AD vs CN,Average expression,Moderated t statistic,Raw P value,FDR-adjusted P value,B statistic,Rank by raw P value,Selected for 464-gene panel,Direction in AD,Selected for final GE branch panel,Final GE branch panel,Final GE branch panel size
PRRT2,11749266_a_at,LOC112476,-0.0155924687026479,2.33540397350993,-0.666663497551701,0.50549946030149,0.977815670604323,-5.56720687572867,25518,False,Lower in AD,False,,
SLC1A2,11718494_at,LOC6506,0.0165503416333142,2.73259933774834,0.666662267086346,0.505500245335968,0.977815670604323,-5.56720761884313,25519,False,Higher in AD,False,,
S1PR2,11725795_at,LOC9294,-0.0308538762215658,6.67852649006623,-0.666569654240145,0.505559334001492,0.977815670604323,-5.56726354655742,25520,False,Lower in AD,False,,
COBLL1,11743352_s_at,LOC22837,-0.084328775460784,4.52805629139073,-0.666550995252786,0.505571239214146,0.977815670604323,-5.56727481354406,25521,False,Lower in AD,False,,
WFDC3,11744802_a_at,LOC140686,-0.0193962019592356,2.93754635761589,-0.666548467451135,0.505572852068505,0.977815670604323,-5.5672763399,25522,False,Lower in AD,False,,
CIAPIN1,11761435_at,,0.0169867891274715,2.8163940397351,0.666532663592697,0.505582935722802,0.977815670604323,-5.56728588257225,25523,False,Higher in AD,False,,
TUBB,11724732_s_at,LOC203068,-0.0211208766084189,10.0075165562914,-0.666468515252954,0.505623866673402,0.977815670604323,-5.5673246142521,25524,False,Lower in AD,False,,
SEC23B,11736831_a_at,LOC10483,0.0419371678714031,6.32697682119205,0.666460550687215,0.505628948723799,0.977815670604323,-5.56732942286257,25525,False,Higher in AD,False,,
OR2T6,11742628_at,LOC254879,-0.0173556219965346,3.33479801324503,-0.666433941970337,0.505645927477622,0.977815670604323,-5.56734548747299,25526,False,Lower in AD,False,,
ATG14,11725489_x_at,LOC22863,-0.029837427340968,8.15242052980132,-0.666384131944912,0.505677711563213,0.977815670604323,-5.56737555780409,25527,False,Lower in AD,False,,
ZNF334,11741352_a_at,LOC55713,-0.0158735666885961,2.10448013245033,-0.666377131620048,0.50568217859856,0.977815670604323,-5.56737978372328,25528,False,Lower in AD,False,,
TMEM196,11731173_at,LOC256130,-0.0118315766837454,2.06077152317881,-0.666335717595808,0.505708606072061,0.977815670604323,-5.56740478341784,25529,False,Lower in AD,False,,
RPL28,11716333_x_at,LOC6158,-0.008109914091327,11.9561754966887,-0.666328368483047,0.505713295827465,0.977815670604323,-5.56740921956904,25530,False,Lower in AD,False,,
SLC35G2,11724122_a_at,LOC80723,0.0298886222926765,3.93985430463576,0.666259982983574,0.505756936384254,0.977815670604323,-5.5674504968281,25531,False,Higher in AD,False,,
CENPN,11727972_a_at,LOC55839,-0.0220463633861054,2.96577483443709,-0.666234342871362,0.505773299266683,0.977815670604323,-5.56746597202573,25532,False,Lower in AD,False,,
GNPAT,11747461_a_at,LOC8443,-0.0211541158129695,6.49999006622517,-0.666117475071717,0.505847884939168,0.977815670604323,-5.56753650055881,25533,False,Lower in AD,False,,
RPL7,11715958_s_at,LOC6129,-0.0366977979336453,10.1154039735099,-0.66609713316243,0.505860867851967,0.977815670604323,-5.56754877543484,25534,False,Lower in AD,False,,
SIGLEC10,11752404_x_at,LOC89790,-0.0491421848279931,6.58372847682119,-0.666060089757027,0.505884510692173,0.977815670604323,-5.56757112750023,25535,False,Lower in AD,False,,
SH2D3A,11723551_x_at,LOC10045,0.0337795068959502,4.4537417218543,0.666058041479006,0.505885818016407,0.977815670604323,-5.56757236339914,25536,False,Higher in AD,False,,
BNC1,11749110_a_at,LOC646,-0.0151175352987514,2.10056622516556,-0.66603503290126,0.505900503485095,0.977815670604323,-5.56758624615488,25537,False,Lower in AD,False,,
FBXW11,11758649_s_at,LOC23291,0.0382871879971803,6.89253642384106,0.666034666866135,0.505900737112716,0.977815670604323,-5.56758646700673,25538,False,Higher in AD,False,,
DDX1,11743035_a_at,LOC1653,-0.0270053826718278,7.21604966887417,-0.666030937684156,0.505903117324466,0.977815670604323,-5.56758871704841,25539,False,Lower in AD,False,,
